Scanning I2C...
Device found at 0x36
Device found at 0x3C
AS5600 Ready.
timestamp_us,angle_deg,rpm
3059927,179.30,619.92
3060618,180.18,619.92
3061299,181.05,619.92
3061991,181.67,619.92
3062683,182.37,619.92
3063369,182.90,619.92
3064061,183.34,619.92
3064747,183.87,619.92
3065428,184.39,619.92
3066118,184.75,619.92
3066804,185.01,619.92
3067495,185.45,619.92
3068187,185.80,619.92
3068873,186.15,619.92
3069554,186.33,619.92
3070228,186.77,619.92
3070917,187.12,619.92
3071603,187.29,619.92
3072288,187.65,619.92
3072975,188.09,619.92
3073672,188.53,619.92
3074353,189.05,619.92
3075049,189.58,619.92
3075730,190.28,619.92
3076425,190.90,619.92
3077117,191.78,619.92
3077809,192.83,619.92
3078495,193.97,619.92
3079176,195.03,619.92
3079857,196.52,619.92
3080549,198.28,619.92
3081229,199.78,619.92
3081916,201.80,619.92
3082603,204.26,619.92
3083284,206.63,619.92
3083971,209.62,619.92
3084670,213.49,619.92
3085359,218.50,619.92
3086051,223.68,619.92
3086732,232.03,619.92
3087422,245.48,619.92
3088115,264.99,619.92
3088800,284.50,619.92
3089496,306.21,619.92
3090180,323.79,619.92
3090861,334.95,619.92
3091550,343.56,619.92
3092231,348.84,619.92
3092919,352.35,619.92
3093614,354.64,619.92
3094302,356.48,619.92
3094991,357.63,619.92
3095683,358.42,619.92
3096370,359.12,619.92
3097061,359.74,619.92
3097742,0.18,619.92
3098430,0.53,619.92
3099115,1.05,619.92
3099803,1.58,619.92
3100483,1.93,619.92
3101177,2.46,619.92
3101862,3.08,619.92
3102547,3.87,619.92
3103220,4.39,619.92
3103912,5.19,619.92
3104596,6.33,619.92
3105286,7.29,619.92
3105965,8.35,619.92
3106651,9.67,619.92
3107336,11.69,619.92
3108034,14.24,619.92
3108713,16.26,619.92
3109406,19.16,619.92
3110098,22.15,619.92
3110784,25.31,619.92
3111463,27.60,619.92
3112162,30.50,619.92
3112842,34.63,619.92
3113531,37.79,619.92
3114210,39.81,619.92
3114896,42.10,619.92
3115574,44.56,619.92
3116248,45.18,619.92
3116935,44.91,619.92
3117620,46.05,619.92
3118300,47.99,619.92
3118980,49.04,619.92
3119671,49.66,619.92
3120357,50.10,619.92
3121048,51.24,619.92
3121740,50.89,619.92
3122425,50.89,619.92
3123117,51.50,619.92
3123808,52.91,619.92
3124493,54.14,619.92
3125185,54.76,619.92
3125865,55.11,619.92
3126551,56.16,619.92
3127225,57.13,619.92
3127918,58.27,619.92
3128602,60.29,619.92
3129286,59.33,619.92
3129972,59.33,619.92
3130673,60.82,619.92
3131364,62.93,619.92
3132061,63.90,619.92
3132746,64.95,619.92
3133433,66.36,619.92
3134130,67.41,619.92
3134815,69.08,619.92
3135506,72.25,619.92
3136185,75.23,619.92
3136871,78.84,619.92
3137557,80.24,619.92
3138230,83.23,619.92
3138918,86.84,619.92
3139607,92.02,619.92
3140291,96.77,619.92
3140977,102.57,619.92
3141679,106.96,619.92
3142363,112.06,619.92
3143064,117.60,619.92
3143750,124.10,619.92
3144444,130.61,619.92
3145140,135.79,619.07
3145828,141.24,619.07
3146509,145.99,619.07
3147195,148.97,619.07
3147875,152.31,619.07
3148564,157.68,619.07
3149238,161.54,619.07
3149931,164.00,619.07
3150620,165.85,619.07
3151301,168.49,619.07
3151993,171.04,619.07
3152684,172.71,619.07
3153375,174.20,619.07
3154066,175.69,619.07
3154752,176.92,619.07
3155443,177.63,619.07
3156135,178.59,619.07
3156815,179.56,619.07
3157500,180.26,619.07
3158192,181.05,619.07
3158871,181.67,619.07
3159566,182.55,619.07
3160251,182.99,619.07
3160941,183.34,619.07
3161626,183.87,619.07
3162307,184.31,619.07
3162998,184.66,619.07
3163687,185.10,619.07
3164373,185.45,619.07
3165061,185.80,619.07
3165746,186.06,619.07
3166437,186.42,619.07
3167128,186.68,619.07
3167819,187.03,619.07
3168504,187.38,619.07
3169195,187.73,619.07
3169875,188.09,619.07
3170564,188.53,619.07
3171237,189.05,619.07
3171925,189.58,619.07
3172616,190.28,619.07
3173297,190.99,619.07
3173988,191.87,619.07
3174680,192.74,619.07
3175365,193.97,619.07
3176063,195.21,619.07
3176754,196.70,619.07
3177438,198.11,619.07
3178137,200.04,619.07
3178821,201.97,619.07
3179507,204.17,619.07
3180192,207.07,619.07
3180871,210.23,619.07
3181561,213.57,619.07
3182235,218.58,619.07
3182916,224.74,619.07
3183605,233.44,619.07
3184290,244.86,619.07
3184981,264.11,619.07
3185673,286.79,619.07
3186359,305.51,619.07
3187057,323.70,619.07
3187742,336.53,619.07
3188431,344.79,619.07
3189129,349.10,619.07
3189814,352.35,619.07
3190494,354.81,619.07
3191185,356.57,619.07
3191865,357.54,619.07
3192555,358.42,619.07
3193234,359.21,619.07
3193921,359.74,619.07
3194602,0.18,619.07
3195278,0.62,619.07
3195956,1.05,619.07
3196634,1.58,619.07
3197323,1.93,619.07
3198018,2.37,619.07
3198696,2.99,619.07
3199381,3.78,619.07
3200069,4.22,619.07
3200748,5.01,619.07
3201436,6.06,619.07
3202125,7.12,619.07
3202816,8.17,619.07
3203500,9.76,619.07
3204183,12.30,619.07
3204862,14.33,619.07
3205556,16.44,619.07
3206240,18.90,619.07
3206925,22.15,619.07
3207605,25.14,619.07
3208289,27.51,619.07
3208974,31.38,619.07
3209669,35.07,619.07
3210354,37.00,619.07
3211053,38.58,619.07
3211743,41.57,619.07
3212426,43.77,619.07
3213117,44.82,619.07
3213804,45.53,619.07
3214489,46.49,619.07
3215179,47.90,619.07
3215861,49.48,619.07
3216546,49.66,619.07
3217228,49.92,619.07
3217920,50.63,619.07
3218611,50.71,619.07
3219296,51.15,619.07
3219985,52.29,619.07
3220679,54.14,619.07
3221364,54.40,619.07
3222060,54.49,619.07
3222751,56.43,619.07
3223434,56.60,619.07
3224125,56.07,619.07
3224807,56.78,619.07
3225486,57.13,619.07
3226175,57.83,619.07
3226866,59.68,619.07
3227556,62.05,619.07
3228229,63.28,619.07
3228921,63.72,619.07
3229612,63.72,619.07
3230291,66.09,619.07
3230976,68.12,619.07
3231676,69.70,619.07
3232356,72.60,619.07
3233052,76.29,619.07
3233737,79.45,619.07
3234430,83.06,619.07
3235116,86.13,619.07
3235807,88.95,619.07
3236490,92.37,619.07
3237181,97.56,619.07
3237866,102.13,619.07
3238551,107.40,619.07
3239230,111.97,619.07
3239916,119.18,619.07
3240589,124.45,619.07
3241270,130.08,619.07
3241947,134.47,619.07
3242628,140.45,615.46
3243314,146.07,615.46
3244001,150.12,615.46
3244694,153.11,615.46
3245380,156.97,615.46
3246071,160.66,615.46
3246757,163.30,615.46
3247442,165.50,615.46
3248134,168.05,615.46
3248825,170.24,615.46
3249517,171.56,615.46
3250197,173.50,615.46
3250883,175.25,615.46
3251569,176.57,615.46
3252243,177.54,615.46
3252932,178.42,615.46
3253612,179.47,615.46
3254298,180.26,615.46
3254984,180.97,615.46
3255682,181.76,615.46
3256363,182.29,615.46
3257056,182.81,615.46
3257737,183.25,615.46
3258429,183.78,615.46
3259125,184.22,615.46
3259811,184.66,615.46
3260492,185.10,615.46
3261188,185.45,615.46
3261874,185.80,615.46
3262558,186.06,615.46
3263238,186.33,615.46
3263931,186.59,615.46
3264623,186.94,615.46
3265304,187.29,615.46
3265990,187.65,615.46
3266683,188.09,615.46
3267369,188.53,615.46
3268060,189.05,615.46
3268745,189.49,615.46
3269432,190.20,615.46
3270124,190.99,615.46
3270816,191.69,615.46
3271502,192.74,615.46
3272189,193.80,615.46
3272869,195.12,615.46
3273559,196.35,615.46
3274234,198.02,615.46
3274921,199.86,615.46
3275611,201.71,615.46
3276293,203.99,615.46
3276976,206.72,615.46
3277669,209.27,615.46
3278349,213.13,615.46
3279042,218.23,615.46
3279722,224.56,615.46
3280411,231.59,615.46
3281109,244.16,615.46
3281801,263.32,615.46
3282487,286.17,615.46
3283174,305.24,615.46
3283866,323.17,615.46
3284557,336.01,615.46
3285231,343.30,615.46
3285919,348.75,615.46
3286599,352.18,615.46
3287288,354.46,615.46
3287967,356.40,615.46
3288661,357.54,615.46
3289352,358.33,615.46
3290044,359.03,615.46
3290723,359.65,615.46
3291412,0.09,615.46
3292102,0.53,615.46
3292787,1.05,615.46
3293465,1.58,615.46
3294151,2.02,615.46
3294830,2.37,615.46
3295509,2.99,615.46
3296197,3.60,615.46
3296877,4.31,615.46
3297567,5.10,615.46
3298245,6.24,615.46
3298932,7.29,615.46
3299617,8.44,615.46
3300299,9.93,615.46
3300986,11.34,615.46
3301687,13.62,615.46
3302373,15.73,615.46
3303070,18.72,615.46
3303755,21.80,615.46
3304446,24.61,615.46
3305144,27.16,615.46
3305832,31.03,615.46
3306523,34.54,615.46
3307208,36.47,615.46
3307886,38.06,615.46
3308571,40.43,615.46
3309250,42.71,615.46
3309937,44.47,615.46
3310617,45.00,615.46
3311300,46.93,615.46
3311991,48.78,615.46
3312684,49.48,615.46
3313369,49.92,615.46
3314061,50.89,615.46
3314742,51.59,615.46
3315436,51.59,615.46
3316133,50.80,615.46
3316824,51.50,615.46
3317508,52.56,615.46
3318194,53.61,615.46
3318880,54.93,615.46
3319567,56.60,615.46
3320247,55.72,615.46
3320940,55.81,615.46
3321625,57.92,615.46
3322306,58.89,615.46
3322998,59.85,615.46
3323688,60.12,615.46
3324366,61.00,615.46
3325065,62.49,615.46
3325750,63.46,615.46
3326441,64.69,615.46
3327138,67.06,615.46
3327824,67.94,615.46
3328509,70.84,615.46
3329200,71.98,615.46
3329886,76.03,615.46
3330576,79.28,615.46
3331255,79.37,615.46
3331948,83.76,615.46
3332633,90.35,615.46
3333324,93.16,615.46
3334021,96.50,615.46
3334704,103.45,615.46
3335385,109.25,615.46
3336077,113.73,615.46
3336763,117.51,615.46
3337456,124.63,615.46
3338152,130.69,615.46
3338836,136.49,623.65
3339526,142.21,623.65
3340209,146.16,623.65
3340895,149.77,623.65
3341587,153.11,623.65
3342267,156.88,623.65
3342958,159.70,623.65
3343638,163.21,623.65
3344329,165.94,623.65
3345026,168.75,623.65
3345707,170.77,623.65
3346393,172.35,623.65
3347086,174.02,623.65
3347771,175.25,623.65
3348463,176.31,623.65
3349156,177.45,623.65
3349841,178.51,623.65
3350528,179.38,623.65
3351206,180.35,623.65
3351887,181.05,623.65
3352576,181.67,623.65
3353251,182.46,623.65
3353944,182.90,623.65
3354631,183.34,623.65
3355309,183.87,623.65
3356003,184.31,623.65
3356698,184.75,623.65
3357390,185.10,623.65
3358087,185.45,623.65
3358780,185.80,623.65
3359457,186.06,623.65
3360148,186.42,623.65
3360835,186.68,623.65
3361516,187.03,623.65
3362205,187.29,623.65
3362892,187.65,623.65
3363576,188.09,623.65
3364249,188.44,623.65
3364943,188.96,623.65
3365629,189.58,623.65
3366311,190.20,623.65
3366990,190.90,623.65
3367690,191.69,623.65
3368376,192.74,623.65
3369078,193.71,623.65
3369764,194.94,623.65
3370451,196.44,623.65
3371143,198.11,623.65
3371829,199.69,623.65
3372509,201.71,623.65
3373197,204.08,623.65
3373882,206.46,623.65
3374568,209.44,623.65
3375249,213.22,623.65
3375943,218.32,623.65
3376634,223.42,623.65
3377321,231.59,623.65
3378019,244.16,623.65
3378711,263.41,623.65
3379398,283.36,623.65
3380090,305.86,623.65
3380776,323.70,623.65
3381456,334.86,623.65
3382148,343.56,623.65
3382834,348.75,623.65
3383515,352.27,623.65
3384210,354.55,623.65
3384896,356.40,623.65
3385582,357.54,623.65
3386255,358.24,623.65
3386944,359.03,623.65
3387623,359.65,623.65
3388306,0.09,623.65
3388984,0.53,623.65
3389683,1.05,623.65
3390368,1.49,623.65
3391068,1.93,623.65
3391753,2.46,623.65
3392441,3.08,623.65
3393132,3.69,623.65
3393811,4.31,623.65
3394490,4.92,623.65
3395185,5.89,623.65
3395870,7.21,623.65
3396558,8.53,623.65
3397236,10.02,623.65
3397923,11.69,623.65
3398605,13.89,623.65
3399293,15.82,623.65
3399967,18.37,623.65
3400666,22.32,623.65
3401346,25.75,623.65
3402048,27.95,623.65
3402727,30.67,623.65
3403417,34.19,623.65
3404102,35.68,623.65
3404790,37.79,623.65
3405473,41.48,623.65
3406165,44.65,623.65
3406856,46.14,623.65
3407542,47.20,623.65
3408220,47.99,623.65
3408903,48.08,623.65
3409581,48.16,623.65
3410255,49.31,623.65
3410946,50.98,623.65
3411632,51.86,623.65
3412312,51.86,623.65
3413004,52.38,623.65
3413701,52.21,623.65
3414392,51.15,623.65
3415089,52.29,623.65
3415780,54.23,623.65
3416460,56.25,623.65
3417147,56.25,623.65
3417826,55.90,623.65
3418511,56.78,623.65
3419196,57.13,623.65
3419881,58.45,623.65
3420572,59.68,623.65
3421252,61.35,623.65
3421939,62.14,623.65
3422620,63.46,623.65
3423301,64.25,623.65
3423992,66.62,623.65
3424689,69.96,623.65
3425375,71.28,623.65
3426067,72.51,623.65
3426747,75.06,623.65
3427432,78.05,623.65
3428133,80.07,623.65
3428816,83.06,623.65
3429496,87.71,623.65
3430187,90.88,623.65
3430861,94.92,623.65
3431554,100.90,623.65
3432233,106.26,623.65
3432926,112.15,623.65
3433606,115.58,623.65
3434295,121.64,623.65
3434975,127.79,623.65
3435675,134.47,623.65
3436350,139.75,615.30
3437046,145.90,615.30
3437728,149.33,615.30
3438417,152.58,615.30
3439097,155.30,615.30
3439776,159.43,615.30
3440462,163.21,615.30
3441154,165.59,615.30
3441836,167.70,615.30
3442516,169.98,615.30
3443201,172.35,615.30
3443887,173.94,615.30
3444572,175.43,615.30
3445251,176.40,615.30
3445938,176.92,615.30
3446624,178.07,615.30
3447299,179.21,615.30
3447978,180.09,615.30
3448669,180.97,615.30
3449354,181.67,615.30
3450050,182.29,615.30
3450729,182.90,615.30
3451423,183.34,615.30
3452102,183.87,615.30
3452790,184.22,615.30
3453464,184.57,615.30
3454156,185.01,615.30
3454841,185.36,615.30
3455527,185.71,615.30
3456215,185.98,615.30
3456900,186.15,615.30
3457591,186.50,615.30
3458270,186.86,615.30
3458967,187.21,615.30
3459664,187.47,615.30
3460350,188.00,615.30
3461046,188.44,615.30
3461720,188.88,615.30
3462405,189.40,615.30
3463090,190.11,615.30
3463771,190.90,615.30
3464461,191.51,615.30
3465153,192.48,615.30
3465833,193.54,615.30
3466510,194.68,615.30
3467196,196.00,615.30
3467875,197.67,615.30
3468562,199.34,615.30
3469247,201.27,615.30
3469938,203.55,615.30
3470624,206.37,615.30
3471305,208.83,615.30
3471990,212.34,615.30
3472687,217.00,615.30
3473366,222.01,615.30
3474058,229.13,615.30
3474744,240.38,615.30
3475438,258.31,615.30
3476130,277.82,615.30
3476816,300.76,615.30
3477510,319.75,615.30
3478202,331.96,615.30
3478887,341.81,615.30
3479573,347.70,615.30
3480252,351.39,615.30
3480944,353.85,615.30
3481635,355.96,615.30
3482316,357.28,615.30
3482996,357.98,615.30
3483694,358.86,615.30
3484380,359.56,615.30
3485080,0.00,615.30
3485762,0.35,615.30
3486450,0.88,615.30
3487139,1.49,615.30
3487822,1.85,615.30
3488507,2.29,615.30
3489194,2.90,615.30
3489872,3.60,615.30
3490565,4.13,615.30
3491243,4.75,615.30
3491929,5.89,615.30
3492601,6.86,615.30
3493273,8.09,615.30
3493958,9.23,615.30
3494642,11.34,615.30
3495322,13.62,615.30
3496020,15.64,615.30
3496705,17.84,615.30
3497390,21.45,615.30
3498079,24.35,615.30
3498765,26.28,615.30
3499453,29.53,615.30
3500150,33.40,615.30
3500832,36.12,615.30
3501517,37.62,615.30
3502202,40.61,615.30
3502887,42.89,615.30
3503572,44.47,615.30
3504251,45.62,615.30
3504942,46.93,615.30
3505622,47.81,615.30
3506307,49.39,615.30
3506992,48.87,615.30
3507688,50.63,615.30
3508368,51.33,615.30
3509068,51.24,615.30
3509753,51.59,615.30
3510448,52.56,615.30
3511142,53.09,615.30
3511832,53.61,615.30
3512517,54.05,615.30
3513201,54.84,615.30
3513887,56.07,615.30
3514576,56.78,615.30
3515260,57.13,615.30
3515947,57.39,615.30
3516641,58.54,615.30
3517321,59.33,615.30
3518018,61.00,615.30
3518702,62.49,615.30
3519381,63.81,615.30
3520072,64.95,615.30
3520758,65.30,615.30
3521443,66.36,615.30
3522134,68.47,615.30
3522824,71.72,615.30
3523509,74.53,615.30
3524194,78.75,615.30
3524879,81.91,615.30
3525569,85.34,615.30
3526248,89.30,615.30
3526934,90.88,615.30
3527614,93.96,615.30
3528295,98.00,615.30
3528975,105.29,615.30
3529670,111.01,615.30
3530350,117.16,615.30
3531052,123.05,615.30
3531737,127.35,615.30
3532423,132.36,615.30
3533109,137.64,620.10
3533799,143.79,620.10
3534479,147.83,620.10
3535170,151.96,620.10
3535855,156.18,620.10
3536550,160.22,620.10
3537235,163.30,620.10
3537927,165.76,620.10
3538604,167.78,620.10
3539277,169.72,620.10
3539968,171.39,620.10
3540660,172.97,620.10
3541338,174.46,620.10
3542040,176.31,620.10
3542717,177.28,620.10
3543398,178.24,620.10
3544098,179.30,620.10
3544789,180.09,620.10
3545468,180.79,620.10
3546154,181.41,620.10
3546843,182.11,620.10
3547524,182.81,620.10
3548215,183.25,620.10
3548900,183.69,620.10
3549586,184.22,620.10
3550260,184.57,620.10
3550954,184.92,620.10
3551639,185.27,620.10
3552320,185.62,620.10
3553006,185.89,620.10
3553704,186.24,620.10
3554385,186.59,620.10
3555082,186.94,620.10
3555768,187.21,620.10
3556451,187.56,620.10
3557138,187.91,620.10
3557833,188.35,620.10
3558523,188.79,620.10
3559210,189.32,620.10
3559889,190.02,620.10
3560581,190.63,620.10
3561260,191.51,620.10
3561954,192.39,620.10
3562637,193.36,620.10
3563321,194.59,620.10
3564016,196.00,620.10
3564704,197.58,620.10
3565390,199.07,620.10
3566086,201.09,620.10
3566776,203.55,620.10
3567461,206.37,620.10
3568153,208.83,620.10
3568839,212.26,620.10
3569524,216.91,620.10
3570215,222.01,620.10
3570900,229.39,620.10
3571586,240.21,620.10
3572259,254.79,620.10
3572953,277.03,620.10
3573641,300.41,620.10
3574322,319.83,620.10
3575020,332.14,620.10
3575709,341.89,620.10
3576400,347.87,620.10
3577091,351.47,620.10
3577777,353.85,620.10
3578468,355.96,620.10
3579160,357.19,620.10
3579839,357.98,620.10
3580519,358.86,620.10
3581207,359.56,620.10
3581893,0.00,620.10
3582569,0.35,620.10
3583247,0.88,620.10
3583938,1.41,620.10
3584628,1.76,620.10
3585307,2.29,620.10
3585985,2.90,620.10
3586675,3.43,620.10
3587360,4.04,620.10
3588055,4.75,620.10
3588739,5.62,620.10
3589430,6.77,620.10
3590115,7.73,620.10
3590799,9.05,620.10
3591470,11.34,620.10
3592156,13.45,620.10
3592842,15.21,620.10
3593526,17.40,620.10
3594211,20.83,620.10
3594891,23.99,620.10
3595576,26.46,620.10
3596255,29.88,620.10
3596946,34.54,620.10
3597637,38.06,620.10
3598316,38.85,620.10
3599002,40.69,620.10
3599693,42.98,620.10
3600379,44.56,620.10
3601070,45.44,620.10
3601755,48.16,620.10
3602446,48.96,620.10
3603142,49.04,620.10
3603832,49.04,620.10
3604522,51.15,620.10
3605209,52.38,620.10
3605893,52.29,620.10
3606579,51.42,620.10
3607258,52.56,620.10
3607944,53.35,620.10
3608633,53.00,620.10
3609315,53.17,620.10
3610006,53.88,620.10
3610702,54.93,620.10
3611387,56.16,620.10
3612084,56.51,620.10
3612768,57.04,620.10
3613454,58.80,620.10
3614139,60.47,620.10
3614830,60.91,620.10
3615520,61.88,620.10
3616210,62.67,620.10
3616895,64.34,620.10
3617583,65.74,620.10
3618262,67.76,620.10
3618955,69.87,620.10
3619635,72.77,620.10
3620315,76.29,620.10
3621000,77.70,620.10
3621700,79.45,620.10
3622385,82.18,620.10
3623085,86.92,620.10
3623774,91.93,620.10
3624464,94.92,620.10
3625155,99.93,620.10
3625841,105.82,620.10
3626527,111.18,620.10
3627212,116.19,620.10
3627891,122.96,620.10
3628578,129.64,620.10
3629258,134.21,620.10
3629945,138.96,619.60
3630629,144.67,619.60
3631313,148.80,619.60
3632003,153.02,619.60
3632700,156.88,619.60
3633380,160.31,619.60
3634081,163.04,619.60
3634772,165.76,619.60
3635456,168.05,619.60
3636142,169.98,619.60
3636833,171.47,619.60
3637524,173.06,619.60
3638214,174.55,619.60
3638895,176.13,619.60
3639581,177.36,619.60
3640261,178.33,619.60
3640945,179.12,619.60
3641631,180.09,619.60
3642311,180.79,619.60
3642985,181.49,619.60
3643684,182.20,619.60
3644370,182.81,619.60
3645068,183.25,619.60
3645759,183.69,619.60
3646451,184.13,619.60
3647146,184.57,619.60
3647837,185.01,619.60
3648528,185.36,619.60
3649213,185.71,619.60
3649893,185.98,619.60
3650575,186.24,619.60
3651255,186.59,619.60
3651942,186.86,619.60
3652627,187.21,619.60
3653308,187.56,619.60
3653987,188.00,619.60
3654666,188.35,619.60
3655354,188.88,619.60
3656051,189.40,619.60
3656730,190.02,619.60
3657415,190.63,619.60
3658104,191.51,619.60
3658790,192.48,619.60
3659475,193.36,619.60
3660161,194.59,619.60
3660840,196.00,619.60
3661525,197.49,619.60
3662211,199.16,619.60
3662897,201.09,619.60
3663585,203.55,619.60
3664265,205.84,619.60
3664957,208.65,619.60
3665642,211.99,619.60
3666324,215.95,619.60
3667016,221.84,619.60
3667706,229.22,619.60
3668392,240.12,619.60
3669089,254.18,619.60
3669770,275.89,619.60
3670464,299.27,619.60
3671156,319.22,619.60
3671846,332.05,619.60
3672530,342.16,619.60
3673216,348.05,619.60
3673896,351.12,619.60
3674582,353.94,619.60
3675255,355.96,619.60
3675949,357.10,619.60
3676634,358.07,619.60
3677318,358.86,619.60
3678015,359.56,619.60
3678706,0.00,619.60
3679382,0.35,619.60
3680072,0.88,619.60
3680756,1.32,619.60
3681442,1.85,619.60
3682136,2.29,619.60
3682820,2.90,619.60
3683508,3.43,619.60
3684201,4.04,619.60
3684879,4.75,619.60
3685567,5.71,619.60
3686249,6.94,619.60
3686935,7.91,619.60
3687616,8.96,619.60
3688303,10.99,619.60
3688981,13.45,619.60
3689674,15.64,619.60
3690364,17.67,619.60
3691059,21.27,619.60
3691737,25.22,619.60
3692417,27.16,619.60
3693096,30.59,619.60
3693776,34.10,619.60
3694455,36.47,619.60
3695140,38.41,619.60
3695832,40.78,619.60
3696512,42.71,619.60
3697200,44.74,619.60
3697891,44.91,619.60
3698582,45.62,619.60
3699260,48.08,619.60
3699952,49.31,619.60
3700632,48.78,619.60
3701315,49.31,619.60
3702013,51.15,619.60
3702701,51.86,619.60
3703379,51.42,619.60
3704081,52.29,619.60
3704772,52.91,619.60
3705451,53.70,619.60
3706142,53.88,619.60
3706834,54.93,619.60
3707516,55.37,619.60
3708211,56.34,619.60
3708895,56.78,619.60
3709586,58.54,619.60
3710265,60.21,619.60
3710951,59.94,619.60
3711645,61.17,619.60
3712325,62.23,619.60
3713026,63.37,619.60
3713711,65.13,619.60
3714396,65.83,619.60
3715085,67.59,619.60
3715778,69.08,619.60
3716464,71.02,619.60
3717149,74.53,619.60
3717838,77.43,619.60
3718523,80.33,619.60
3719208,82.97,619.60
3719887,87.10,619.60
3720572,91.41,619.60
3721251,96.06,619.60
3721942,100.72,619.60
3722622,105.38,619.60
3723310,109.34,619.60
3723988,114.43,619.60
3724689,120.06,619.60
3725372,125.95,619.60
3726064,133.95,619.60
3726743,139.31,619.85
3727441,143.70,619.85
3728120,148.89,619.85
3728809,152.49,619.85
3729489,155.39,619.85
3730173,159.08,619.85
3730858,162.25,619.85
3731550,164.97,619.85
3732230,167.61,619.85
3732911,169.98,619.85
3733600,171.65,619.85
3734274,172.97,619.85
3734963,174.29,619.85
3735637,175.69,619.85
3736324,177.01,619.85
3737024,178.07,619.85
3737714,178.95,619.85
3738401,180.00,619.85
3739095,180.53,619.85
3739784,181.23,619.85
3740471,182.11,619.85
3741158,182.64,619.85
3741844,183.16,619.85
3742530,183.78,619.85
3743223,184.22,619.85
3743909,184.39,619.85
3744600,184.75,619.85
3745280,185.27,619.85
3745969,185.62,619.85
3746661,185.89,619.85
3747348,186.24,619.85
3748046,186.50,619.85
3748732,186.77,619.85
3749418,187.21,619.85
3750108,187.47,619.85
3750789,187.91,619.85
3751484,188.35,619.85
3752176,188.88,619.85
3752856,189.32,619.85
3753537,189.84,619.85
3754228,190.63,619.85
3754915,191.43,619.85
3755599,192.22,619.85
3756274,193.27,619.85
3756967,194.50,619.85
3757664,195.91,619.85
3758345,197.23,619.85
3759038,198.98,619.85
3759722,200.92,619.85
3760408,203.12,619.85
3761099,205.49,619.85
3761779,208.30,619.85
3762471,211.64,619.85
3763163,215.42,619.85
3763855,221.13,619.85
3764547,228.08,619.85
3765225,238.27,619.85
3765906,251.63,619.85
3766601,272.81,619.85
3767281,296.02,619.85
3767968,313.95,619.85
3768660,330.21,619.85
3769342,340.93,619.85
3770035,347.17,619.85
3770730,350.51,619.85
3771419,353.50,619.85
3772104,355.78,619.85
3772785,357.01,619.85
3773466,357.89,619.85
3774153,358.68,619.85
3774839,359.38,619.85
3775531,359.91,619.85
3776223,0.35,619.85
3776904,0.79,619.85
3777589,1.32,619.85
3778262,1.76,619.85
3778955,2.20,619.85
3779639,2.72,619.85
3780319,3.43,619.85
3781000,4.04,619.85
3781701,4.57,619.85
3782374,5.45,619.85
3783075,6.86,619.85
3783766,7.91,619.85
3784456,9.14,619.85
3785152,10.90,619.85
3785836,13.36,619.85
3786532,15.47,619.85
3787223,16.96,619.85
3787903,20.30,619.85
3788592,23.38,619.85
3789266,26.19,619.85
3789959,29.62,619.85
3790648,34.54,619.85
3791329,37.35,619.85
3792035,37.09,619.85
3792715,38.94,619.85
3793395,42.10,619.85
3794095,44.91,619.85
3794787,45.35,619.85
3795470,46.58,619.85
3796162,47.81,619.85
3796853,48.52,619.85
3797544,48.43,619.85
3798235,50.10,619.85
3798920,52.12,619.85
3799605,52.21,619.85
3800279,52.21,619.85
3800972,54.23,619.85
3801667,53.96,619.85
3802348,53.61,619.85
3803050,54.23,619.85
3803729,54.49,619.85
3804410,55.20,619.85
3805104,57.13,619.85
3805790,57.92,619.85
3806475,58.45,619.85
3807169,59.15,619.85
3807855,59.94,619.85
3808536,61.00,619.85
3809226,63.19,619.85
3809906,65.21,619.85
3810592,64.95,619.85
3811271,65.57,619.85
3811958,66.53,619.85
3812650,68.20,619.85
3813331,70.31,619.85
3814023,71.89,619.85
3814714,76.11,619.85
3815405,79.54,619.85
3816095,82.97,619.85
3816780,87.19,619.85
3817469,91.32,619.85
3818161,95.80,619.85
3818846,99.93,619.85
3819532,105.73,619.85
3820223,110.21,619.85
3820910,115.84,619.85
3821601,121.82,619.85
3822281,127.27,619.85
3822975,134.47,619.85
3823662,139.39,619.07
3824348,145.20,619.07
3825045,149.06,619.07
3825730,151.79,619.07
3826411,155.13,619.07
3827106,159.61,619.07
3827792,163.39,619.07
3828477,165.06,619.07
3829168,167.52,619.07
3829859,169.98,619.07
3830546,171.65,619.07
3831234,172.71,619.07
3831920,174.55,619.07
3832604,176.22,619.07
3833277,177.10,619.07
3833970,178.07,619.07
3834661,178.86,619.07
3835342,179.91,619.07
3836040,180.62,619.07
3836726,181.49,619.07
3837411,182.20,619.07
3838108,182.81,619.07
3838800,183.34,619.07
3839486,183.69,619.07
3840177,184.13,619.07
3840856,184.48,619.07
3841543,184.92,619.07
3842226,185.36,619.07
3842912,185.62,619.07
3843598,185.98,619.07
3844277,186.24,619.07
3844969,186.59,619.07
3845666,186.77,619.07
3846353,187.12,619.07
3847050,187.56,619.07
3847741,188.00,619.07
3848425,188.35,619.07
3849115,188.79,619.07
3849801,189.32,619.07
3850484,189.93,619.07
3851170,190.63,619.07
3851849,191.51,619.07
3852535,192.30,619.07
3853218,193.45,619.07
3853904,194.59,619.07
3854590,195.91,619.07
3855269,197.40,619.07
3855960,199.16,619.07
3856652,201.09,619.07
3857342,202.94,619.07
