Scanning I2C...
Device found at 0x36
Device found at 0x3C
AS5600 Ready.
timestamp_us,angle_deg,rpm
3328875,106.61,0.00
3329563,107.84,0.00
3330246,108.98,0.00
3330934,110.13,0.00
3331612,111.18,0.00
3332298,112.41,0.00
3332975,113.47,0.00
3333660,114.52,0.00
3334338,115.93,0.00
3335022,117.42,0.00
3335704,118.65,0.00
3336387,120.15,0.00
3337076,121.73,0.00
3337747,123.05,0.00
3338437,124.37,0.00
3339119,125.60,0.00
3339797,126.65,0.00
3340487,127.53,0.00
3341175,128.41,0.00
3341858,129.02,0.00
3342540,129.73,0.00
3343217,130.34,0.00
3343894,130.87,0.00
3344575,131.57,0.00
3345258,132.28,0.00
3345946,132.80,0.00
3346629,133.42,0.00
3347317,134.03,0.00
3348003,134.56,0.00
3348690,135.00,0.00
3349372,135.26,0.00
3350061,135.44,0.00
3350738,135.53,0.00
3351416,135.53,0.00
3352100,135.44,0.00
3352785,135.35,0.00
3353456,135.26,0.00
3354140,135.26,0.00
3354818,135.26,0.00
3355501,135.26,0.00
3356188,135.18,0.00
3356871,135.09,0.00
3357558,135.00,0.00
3358240,134.82,0.00
3358921,134.56,0.00
3359612,134.12,0.00
3360301,133.68,0.00
3360977,133.15,0.00
3361673,132.54,0.00
3362344,132.01,0.00
3363027,131.48,0.00
3363714,130.87,0.00
3364391,130.34,0.00
3365080,129.90,0.00
3365751,129.55,0.00
3366441,129.11,0.00
3367130,128.58,0.00
3367807,128.14,0.00
3368496,127.71,0.00
3369184,127.18,0.00
3369873,126.47,0.00
3370561,125.86,0.00
3371239,125.16,0.00
3371928,124.37,0.00
3372611,123.57,0.00
3373294,122.87,0.00
3373974,122.26,0.00
3374670,121.55,0.00
3375341,121.03,0.00
3376030,120.41,0.00
3376712,119.88,0.00
3377390,119.27,0.00
3378073,118.83,0.00
3378744,118.21,0.00
3379429,117.69,0.00
3380106,116.89,0.00
3380787,116.19,0.00
3381457,115.58,0.00
3382141,114.87,0.00
3382819,113.99,0.00
3383509,113.38,0.00
3384189,112.76,0.00
3384861,112.15,0.00
3385554,111.62,0.00
3386230,111.09,0.00
3386914,110.57,0.00
3387594,110.13,0.00
3388272,109.51,0.00
3388963,108.90,0.00
3389658,108.37,0.00
3390338,107.67,0.00
3391022,106.87,0.00
3391705,106.26,0.00
3392382,105.56,0.00
3393072,104.85,0.00
3393743,104.24,0.00
3394433,103.62,0.00
3395128,103.10,0.00
3395805,102.57,0.00
3396497,102.13,0.00
3397180,101.69,0.00
3397866,101.25,0.00
3398550,100.90,0.00
3399226,100.28,0.00
3399903,99.76,0.00
3400589,99.32,0.00
3401271,98.79,0.00
3401951,98.17,0.00
3402633,97.65,0.00
3403320,97.12,0.00
3404003,96.59,0.00
3404679,96.24,0.00
3405356,95.89,0.00
3406045,95.62,0.00
3406721,95.36,0.00
3407404,95.10,0.00
3408094,94.92,0.00
3408771,94.83,0.00
3409451,94.57,0.00
3410140,94.31,0.00
3410815,94.04,0.00
3411500,93.87,0.00
3412185,93.60,0.00
3412867,93.43,0.00
3413552,93.25,0.00
3414232,93.25,0.00
3414921,93.34,0.00
3415603,93.43,0.00
3416285,93.69,0.00
3416965,94.04,0.00
3417647,94.48,0.00
3418324,94.83,0.00
3419000,95.19,0.00
3419694,95.62,0.00
3420376,96.15,0.00
3421070,96.50,0.00
3421745,96.94,0.00
3422429,97.47,0.00
3423121,98.00,0.00
3423805,98.70,0.00
3424488,99.49,0.00
3425170,100.37,0.00
3425857,101.43,0.00
3426544,102.66,0.00
3427221,103.80,0.00
3427898,105.12,0.00
3428575,106.52,0.00
3429257,107.58,0.00
3429943,108.81,0.00
3430626,110.04,0.00
3431302,111.09,0.00
3431979,112.24,0.00
3432675,113.38,0.00
3433358,114.52,0.00
3434052,115.84,0.00
3434723,117.25,0.00
3435400,118.48,0.00
3436093,120.06,0.00
3436763,121.55,0.00
3437453,122.87,0.00
3438142,124.28,0.00
3438820,125.68,0.00
3439504,126.65,0.00
3440192,127.62,0.00
3440880,128.50,0.00
3441563,129.37,0.00
3442234,129.99,0.00
3442919,130.61,0.00
3443596,131.22,0.00
3444273,131.92,0.00
3444952,132.54,0.00
3445629,133.15,0.00
3446318,133.77,0.00
3447001,134.38,0.00
3447694,134.91,0.00
3448372,135.35,0.00
3449066,135.70,0.00
3449742,135.88,0.00
3450427,135.97,0.00
3451110,135.97,0.00
3451790,135.88,0.00
3452467,135.88,0.00
3453156,135.70,0.00
3453838,135.62,0.00
3454526,135.53,0.00
3455209,135.44,0.00
3455884,135.35,0.00
3456572,135.26,0.00
3457260,135.09,0.00
3457943,134.91,0.00
3458625,134.65,0.00
3459314,134.21,0.00
3460002,133.77,0.00
3460696,133.33,0.00
3461379,132.71,0.00
3462073,132.19,0.00
3462750,131.66,0.00
3463439,131.13,0.00
3464128,130.61,0.00
3464804,130.17,0.00
3465484,129.81,0.00
3466174,129.37,0.00
3466849,128.94,0.00
3467537,128.58,0.00
3468214,128.06,0.00
3468891,127.44,0.00
3469579,126.91,0.00
3470267,126.21,0.00
3470951,125.51,0.00
3471628,124.80,0.00
3472314,124.01,0.00
3473000,123.31,0.00
3473689,122.70,0.00
3474366,121.99,0.00
3475061,121.38,0.00
3475736,120.94,0.00
3476426,120.41,0.00
3477108,119.88,0.00
3477794,119.36,0.00
3478470,118.92,0.00
3479157,118.21,0.00
3479837,117.51,0.00
3480520,116.89,0.00
3481207,116.19,0.00
3481890,115.40,0.00
3482572,114.79,0.00
3483255,113.99,0.00
3483938,113.38,0.00
3484627,112.85,0.00
3485313,112.24,0.00
3485994,111.71,0.00
3486692,111.27,0.00
3487375,110.74,0.00
3488069,110.13,0.00
3488740,109.60,0.00
3489424,109.07,0.00
3490110,108.46,0.00
3490789,107.67,0.00
3491466,107.14,0.00
3492150,106.44,0.00
3492831,105.73,0.00
3493508,105.12,0.00
3494196,104.59,0.00
3494874,104.06,0.00
3495559,103.54,0.00
3496236,103.01,0.00
3496920,102.57,0.00
3497606,102.22,0.00
3498289,101.78,0.00
3498966,101.34,0.00
3499655,100.81,0.00
3500337,100.28,0.00
3501026,99.67,0.00
3501709,99.14,0.00
3502385,98.53,0.00
3503079,98.00,0.00
3503754,97.56,0.00
3504438,97.12,0.00
3505127,96.77,0.00
3505804,96.50,0.00
3506474,96.24,0.00
3507157,95.98,0.00
3507833,95.89,0.00
3508526,95.62,0.00
3509211,95.45,0.00
3509899,95.19,0.00
3510581,95.01,0.00
3511262,94.75,0.00
3511950,94.57,0.00
3512632,94.31,0.00
3513318,94.13,0.00
3513995,94.13,0.00
3514687,94.13,0.00
3515370,94.22,0.00
3516058,94.39,0.00
3516734,94.66,0.00
3517416,95.10,0.00
3518098,95.45,0.00
3518768,95.89,0.00
3519452,96.33,0.00
3520140,96.77,0.00
3520817,97.21,0.00
3521500,97.73,0.00
3522192,98.26,0.00
3522862,98.96,0.00
3523546,99.67,0.00
3524225,100.37,0.00
3524903,101.43,0.00
3525586,102.48,0.00
3526268,103.45,0.00
3526957,104.77,0.00
3527640,106.08,0.00
3528328,107.31,0.00
3529021,108.63,0.00
3529702,109.95,0.00
3530375,111.09,0.00
3531070,112.32,0.00
3531747,113.47,0.00
3532437,114.61,0.00
3533118,115.66,0.00
3533803,117.07,0.00
3534473,118.21,0.00
3535157,119.62,0.00
3535844,121.11,0.00
3536526,122.52,0.00
3537213,123.75,0.00
3537895,125.16,0.00
3538584,126.39,0.00
3539267,127.35,0.00
3539948,128.23,0.00
3540636,129.02,0.00
3541319,129.64,0.00
3542002,130.34,0.00
3542696,130.87,0.00
3543379,131.40,0.00
3544073,132.01,0.00
3544747,132.63,0.00
3545431,133.24,0.00
3546118,133.86,0.00
3546798,134.47,0.00
3547469,134.91,0.00
3548152,135.44,0.00
3548833,135.79,0.00
3549520,136.05,0.00
3550202,136.05,0.00
3550879,136.05,0.00
3551563,136.05,0.00
3552246,135.97,0.00
3552923,135.79,0.00
3553600,135.62,0.00
3554277,135.53,0.00
3554961,135.35,0.00
3555644,135.26,0.00
3556331,135.09,0.00
3557025,135.00,0.00
3557712,134.82,0.00
3558395,134.56,0.00
3559084,134.12,0.00
3559761,133.68,0.00
3560450,133.24,0.00
3561139,132.63,0.00
3561821,132.01,0.00
3562505,131.48,0.00
3563194,130.87,0.00
3563872,130.34,0.00
3564554,129.90,0.00
3565231,129.46,0.00
3565909,128.94,0.00
3566586,128.58,0.00
3567269,128.14,0.00
3567952,127.62,0.00
3568635,127.18,0.00
3569324,126.56,0.00
3570005,125.86,0.00
3570694,125.24,0.00
3571372,124.37,0.00
3572061,123.57,0.00
3572738,122.96,0.00
3573415,122.26,0.00
3574102,121.55,0.00
3574779,121.03,0.00
3575465,120.41,0.00
3576154,119.88,0.00
3576832,119.36,0.00
3577516,118.83,0.00
3578199,118.30,0.00
3578876,117.77,0.00
3579553,117.07,0.00
3580230,116.46,0.00
3580908,115.75,0.00
3581594,114.96,0.00
3582276,114.17,0.00
3582960,113.55,0.00
3583642,112.85,0.00
3584325,112.24,0.00
3585021,111.71,0.00
3585702,111.09,0.00
3586384,110.65,0.00
3587078,110.13,0.00
3587754,109.60,0.00
3588443,109.07,0.00
3589137,108.46,0.00
3589809,107.93,0.00
3590486,107.23,0.00
3591171,106.61,0.00
3591858,106.00,0.00
3592539,105.21,0.00
3593220,104.68,0.00
3593902,104.06,0.00
3594590,103.54,0.00
3595270,103.01,0.00
3595958,102.48,0.00
3596646,102.04,0.00
3597327,101.60,0.00
3598016,101.25,0.00
3598704,100.72,0.00
3599386,100.28,0.00
3600080,99.76,0.00
3600751,99.23,0.00
3601440,98.61,0.00
3602122,98.17,0.00
3602806,97.65,0.00
3603488,97.03,0.00
3604169,96.68,0.00
3604846,96.24,0.00
3605534,95.98,0.00
3606221,95.62,0.00
3606909,95.45,0.00
3607596,95.27,0.00
3608279,95.10,0.00
3608966,94.92,0.00
3609660,94.66,0.00
3610347,94.48,0.00
3611041,94.31,0.00
3611723,94.13,0.00
3612400,93.96,0.00
3613093,93.87,0.00
3613770,93.78,0.00
3614459,93.87,0.00
3615151,93.96,0.00
3615822,94.13,0.00
3616513,94.48,0.00
3617201,94.92,0.00
3617882,95.27,0.00
3618572,95.80,0.00
3619254,96.24,0.00
3619941,96.77,0.00
3620617,97.21,0.00
3621307,97.73,0.00
3621981,98.26,0.00
3622664,98.88,0.00
3623340,99.49,0.00
3624028,100.20,0.00
3624711,101.16,0.00
3625393,102.30,0.00
3626082,103.45,0.00
3626759,104.59,0.00
3627443,105.91,0.00
3628136,107.31,0.00
3628814,108.46,0.00
3629491,109.69,0.00
3630178,111.01,0.00
3630849,112.15,0.00
3631533,113.29,0.00
3632222,114.52,0.00
3632905,115.58,0.00
3633588,116.89,0.00
3634271,118.12,0.00
3634952,119.36,0.00
3635630,120.85,0.00
3636316,122.34,0.00
3637014,123.57,0.00
3637703,125.07,0.00
3638384,126.39,0.00
3639079,127.53,0.00
3639756,128.32,0.00
3640441,129.20,0.00
3641122,129.90,0.00
3641802,130.52,0.00
3642479,131.04,0.00
3643166,131.57,0.00
3643844,132.10,0.00
3644527,132.63,0.00
3645215,133.24,0.00
3645903,133.68,0.00
3646592,134.30,0.00
3647279,134.74,0.00
3647967,135.18,0.00
3648657,135.53,0.00
3649343,135.70,0.00
3650031,135.79,0.00
3650714,135.79,0.00
3651397,135.70,0.00
3652091,135.62,0.00
3652768,135.44,0.00
3653457,135.35,0.00
3654146,135.26,0.00
3654828,135.18,0.00
3655511,135.00,0.00
3656198,134.91,0.00
3656881,134.74,0.00
3657564,134.56,0.00
3658241,134.30,0.00
3658930,133.95,0.00
3659618,133.59,0.00
3660306,132.98,0.00
3660983,132.45,0.00
3661672,131.92,0.00
3662353,131.31,0.00
3663042,130.69,0.00
3663723,130.17,0.00
3664400,129.73,0.00
3665093,129.20,0.00
3665763,128.76,0.00
3666448,128.23,0.00
3667125,127.88,0.00
3667805,127.44,0.00
3668482,126.91,0.00
3669167,126.30,0.00
3669849,125.68,0.00
3670538,124.98,0.00
3671221,124.10,0.00
3671901,123.49,0.00
3672584,122.78,0.00
3673262,121.99,0.00
3673954,121.38,0.00
3674637,120.76,0.00
3675325,120.23,0.00
3676020,119.62,0.00
3676708,119.09,0.00
3677391,118.65,0.00
3678083,118.12,0.00
3678760,117.60,0.00
3679444,116.89,0.00
3680137,116.19,0.00
3680815,115.66,0.00
3681498,114.87,0.00
3682185,114.08,0.00
3682867,113.47,0.00
3683556,112.76,0.00
3684232,112.15,0.00
3684910,111.62,0.00
3685598,111.01,0.00
3686281,110.48,0.00
3686969,109.95,0.00
3687664,109.51,0.00
3688341,108.98,0.00
3689030,108.37,0.00
3689712,107.84,0.00
3690390,107.14,0.00
3691085,106.44,0.00
3691759,105.82,0.00
3692450,105.12,0.00
3693144,104.41,0.00
3693822,103.80,0.00
3694510,103.36,0.00
3695198,102.74,0.00
3695881,102.30,0.00
3696567,101.87,0.00
3697241,101.51,0.00
3697919,101.07,0.00
3698601,100.63,0.00
3699284,100.20,0.00
3699972,99.67,0.00
3700660,99.14,0.00
3701348,98.61,0.00
3702037,98.09,0.00
3702718,97.56,0.00
3703400,97.03,0.00
3704088,96.59,0.00
3704758,96.33,0.00
3705448,95.98,0.00
3706128,95.71,0.00
3706812,95.54,0.00
3707488,95.45,0.00
3708170,95.27,0.00
3708853,95.10,0.00
3709532,94.92,0.00
3710224,94.75,0.00
3710906,94.57,0.00
3711589,94.31,0.00
3712271,94.22,0.00
3712958,94.04,0.00
3713639,93.96,0.00
3714327,94.04,0.00
3714996,94.13,0.00
3715692,94.31,0.00
3716374,94.66,0.00
3717062,95.01,0.00
3717744,95.45,0.00
3718426,95.98,0.00
3719108,96.50,0.00
3719778,96.94,0.00
3720467,97.47,0.00
3721156,98.17,0.00
3721832,98.70,0.00
3722520,99.32,0.00
3723207,100.02,0.00
3723884,100.81,0.00
3724567,101.87,0.00
3725244,102.92,0.00
3725923,103.89,0.00
3726601,105.21,0.00
3727283,106.35,0.00
3727972,107.75,0.00
3728667,109.16,0.00
3729347,110.48,0.00
3730036,111.62,0.00
3730719,112.85,0.00
3731401,114.08,0.00
3732095,115.31,0.00
3732772,116.37,0.00
3733462,117.60,0.00
3734156,118.92,0.00
3734834,120.15,0.00
3735523,121.64,0.00
3736209,123.05,0.00
3736886,124.28,0.00
3737569,125.68,0.00
3738246,127.00,0.00
3738929,127.97,0.00
3739612,128.85,0.00
3740295,129.64,0.00
3740977,130.25,0.00
3741661,130.87,0.00
3742344,131.40,0.00
3743027,131.92,0.00
3743715,132.45,0.00
3744393,132.98,0.00
3745091,133.51,0.00
3745762,134.12,0.00
3746453,134.65,0.00
3747144,135.18,0.00
3747822,135.62,0.00
3748499,135.97,0.00
3749192,136.23,0.00
3749870,136.23,0.00
3750552,136.23,0.00
3751232,136.14,0.00
3751916,135.97,0.00
3752602,135.70,0.00
3753290,135.53,0.00
3753978,135.35,0.00
3754672,135.18,0.00
3755355,135.00,0.00
3756043,134.82,0.00
3756719,134.74,0.00
3757401,134.47,0.00
3758091,134.21,0.00
3758762,133.95,0.00
3759447,133.51,0.00
3760145,132.98,0.00
3760822,132.54,0.00
3761500,131.92,0.00
3762183,131.31,0.00
3762860,130.78,0.00
3763544,130.25,0.00
3764221,129.81,0.00
3764899,129.29,0.00
3765588,128.76,0.00
3766270,128.32,0.00
3766959,127.88,0.00
3767641,127.35,0.00
3768329,126.83,0.00
3769000,126.30,0.00
3769691,125.60,0.00
3770361,124.89,0.00
3771050,124.19,0.00
3771732,123.40,0.00
3772415,122.78,0.00
3773109,121.90,0.00
3773785,121.20,0.00
3774466,120.59,0.00
3775161,120.15,0.00
3775845,119.53,0.00
3776527,119.00,0.00
3777215,118.56,0.00
3777902,118.04,0.00
3778583,117.33,0.00
3779272,116.81,0.00
3779960,116.10,0.00
3780642,115.40,0.00
3781330,114.61,0.00
3782019,113.99,0.00
3782702,113.20,0.00
3783390,112.50,0.00
3784084,111.80,0.00
3784760,111.36,0.00
3785450,110.74,0.00
3786145,110.21,0.00
3786823,109.78,0.00
3787515,109.25,0.00
3788201,108.72,0.00
3788882,108.19,0.00
3789570,107.58,0.00
3790253,106.96,0.00
3790936,106.35,0.00
3791613,105.73,0.00
3792290,104.94,0.00
3792979,104.33,0.00
3793668,103.71,0.00
3794355,103.18,0.00
3795043,102.57,0.00
3795721,102.13,0.00
3796404,101.69,0.00
3797089,101.25,0.00
3797760,100.81,0.00
3798444,100.46,0.00
3799137,99.93,0.00
3799815,99.49,0.00
3800491,98.96,0.00
3801168,98.53,0.00
3801848,98.00,0.00
3802535,97.38,0.00
3803223,96.86,0.00
3803905,96.50,0.00
3804587,96.15,0.00
3805264,95.89,0.00
3805940,95.62,0.00
3806632,95.36,0.00
3807318,95.27,0.00
3807988,95.19,0.00
3808671,95.01,0.00
3809353,94.92,0.00
3810041,94.75,0.00
3810728,94.48,0.00
3811407,94.39,0.00
3812096,94.22,0.00
3812766,94.13,0.00
3813455,94.04,0.00
3814143,94.04,0.00
3814823,94.13,0.00
3815512,94.39,0.00
3816197,94.66,0.00
3816874,95.01,0.00
3817550,95.54,0.00
3818233,95.98,0.00
3818910,96.50,0.00
3819592,97.03,0.00
3820278,97.56,0.00
3820961,98.26,0.00
3821643,98.79,0.00
3822324,99.40,0.00
3822994,100.11,0.00
3823690,100.90,0.00
3824367,101.87,0.00
3825056,103.01,0.00
3825730,103.97,0.00
3826407,105.29,0.00
3827096,106.79,0.00
3827773,108.02,0.00
3828462,109.34,0.00
3829151,110.74,0.00
3829832,112.06,0.00
3830515,113.12,0.00
3831201,114.35,0.00
3831885,115.49,0.00
3832568,116.54,0.00
3833245,117.69,0.00
3833927,119.00,0.00
3834603,120.15,0.00
3835280,121.55,0.00
3835967,122.78,0.00
3836656,124.10,0.00
3837343,125.60,0.00
3838037,126.91,0.00
3838720,127.88,0.00
3839403,128.85,0.00
3840098,129.73,0.00
3840769,130.34,0.00
3841454,130.96,0.00
3842149,131.48,0.00
3842827,132.01,0.00
3843503,132.36,0.00
3844187,132.89,0.00
3844871,133.33,0.00
3845554,133.86,0.00
3846231,134.38,0.00
3846913,134.82,0.00
3847596,135.26,0.00
3848279,135.70,0.00
3848965,135.88,0.00
3849654,135.97,0.00
3850340,135.97,0.00
3851027,135.88,0.00
3851710,135.70,0.00
3852392,135.53,0.00
3853087,135.35,0.00
3853761,135.18,0.00
3854451,135.00,0.00
3855139,134.82,0.00
3855822,134.65,0.00
3856511,134.38,0.00
3857199,134.21,0.00
3857877,133.95,0.00
3858555,133.59,0.00
3859232,133.15,0.00
3859909,132.71,0.00
3860593,132.10,0.00
3861279,131.57,0.00
3861967,130.87,0.00
3862657,130.34,0.00
3863344,129.73,0.00
3864033,129.11,0.00
3864714,128.67,0.00
3865396,128.14,0.00
3866091,127.71,0.00
3866773,127.27,0.00
3867457,126.83,0.00
3868141,126.30,0.00
3868819,125.86,0.00
3869502,125.16,0.00
3870184,124.45,0.00
3870862,123.75,0.00
3871545,123.05,0.00
3872228,122.26,0.00
3872911,121.55,0.00
3873597,120.85,0.00
3874280,120.23,0.00
3874966,119.62,0.00
3875650,119.09,0.00
3876341,118.56,0.00
3877028,118.12,0.00
3877720,117.60,0.00
3878402,116.98,0.00
3879096,116.37,0.00
3879767,115.84,0.00
3880457,115.05,0.00
3881149,114.26,0.00
3881827,113.55,0.00
3882515,112.94,0.00
3883204,112.24,0.00
3883881,111.53,0.00
3884559,111.01,0.00
3885236,110.48,0.00
3885919,109.86,0.00
3886602,109.42,0.00
3887285,108.98,0.00
3887966,108.46,0.00
3888655,107.93,0.00
3889342,107.31,0.00
3890036,106.70,0.00
3890723,106.08,0.00
3891400,105.38,0.00
3892095,104.68,0.00
3892766,104.15,0.00
3893456,103.54,0.00
3894145,102.92,0.00
3894828,102.39,0.00
3895507,101.95,0.00
3896191,101.51,0.00
3896869,101.07,0.00
3897553,100.72,0.00
3898230,100.28,0.00
3898908,99.93,0.00
3899590,99.40,0.00
3900272,98.88,0.00
3900954,98.35,0.00
3901640,97.91,0.00
3902328,97.38,0.00
3903002,96.86,0.00
3903697,96.50,0.00
3904372,96.15,0.00
3905060,95.80,0.00
3905736,95.62,0.00
3906413,95.45,0.00
3907105,95.27,0.00
3907775,95.19,0.00
3908459,95.10,0.00
3909147,95.01,0.00
3909824,94.83,0.00
3910512,94.66,0.00
3911186,94.57,0.00
3911864,94.39,0.00
3912546,94.22,0.00
3913230,94.13,0.00
3913912,94.13,0.00
3914594,94.31,0.00
3915276,94.48,0.00
3915964,94.83,0.00
3916652,95.27,0.00
3917335,95.80,0.00
3918028,96.33,0.00
3918710,96.94,0.00
3919393,97.56,0.00
3920090,98.17,0.00
3920766,98.79,0.00
3921449,99.49,0.00
3922132,100.02,0.00
3922811,100.72,0.00
3923492,101.69,0.00
3924169,102.48,0.00
3924847,103.54,0.00
3925531,104.68,0.00
3926223,105.91,0.00
3926911,107.31,0.00
3927597,108.81,0.00
3928286,110.30,0.00
3928968,111.62,0.00
3929651,112.94,0.00
3930340,114.17,0.00
3931035,115.22,0.00
3931721,116.54,0.00
3932404,117.77,0.00
3933098,119.00,0.00
3933773,120.06,0.00
3934458,121.38,0.00
3935150,122.78,0.00
3935829,123.93,0.00
3936512,125.24,0.00
3937193,126.56,0.00
3937876,127.62,0.00
3938559,128.67,0.00
3939240,129.64,0.00
3939922,130.25,0.00
3940605,130.96,0.00
3941288,131.48,0.00
3941975,131.92,0.00
3942667,132.36,0.00
3943355,132.80,0.00
3944049,133.33,0.00
3944737,133.77,0.00
3945420,134.38,0.00
3946109,134.82,0.00
3946779,135.26,0.00
3947470,135.79,0.00
3948163,136.14,0.00
3948839,136.32,0.00
3949522,136.41,0.00
3950214,136.41,0.00
3950891,136.23,0.00
3951574,136.05,0.00
3952245,135.79,0.00
3952922,135.53,0.00
3953611,135.26,0.00
3954294,135.09,0.00
3954976,134.91,0.00
3955660,134.74,0.00
3956348,134.56,0.00
3957038,134.38,0.00
3957730,134.21,0.00
3958413,133.86,0.00
3959102,133.42,0.00
3959779,132.98,0.00
3960463,132.45,0.00
3961161,131.84,0.00
3961839,131.31,0.00
3962527,130.69,0.00
3963215,130.17,0.00
3963887,129.64,0.00
3964558,129.02,0.00
3965236,128.50,0.00
3965912,128.06,0.00
3966595,127.44,0.00
3967273,126.91,0.00
3967950,126.47,0.00
3968628,125.95,0.00
3969313,125.16,0.00
3969993,124.54,0.00
3970682,123.84,0.00
3971359,123.13,0.00
3972048,122.43,0.00
3972736,121.64,0.00
3973415,120.94,0.00
3974101,120.41,0.00
3974772,119.79,0.00
3975462,119.18,0.00
3976157,118.74,0.00
3976835,118.21,0.00
3977513,117.69,0.00
3978196,117.16,0.00
3978871,116.63,0.00
3979560,115.93,0.00
3980245,115.31,0.00
3980934,114.52,0.00
3981616,113.82,0.00
3982299,113.20,0.00
3982982,112.41,0.00
3983671,111.71,0.00
3984346,111.18,0.00
3985029,110.65,0.00
3985721,110.04,0.00
3986403,109.51,0.00
3987098,109.07,0.00
3987769,108.54,0.00
3988459,107.84,0.00
3989153,107.31,0.00
3989831,106.70,0.00
3990519,106.08,0.00
3991207,105.47,0.00
3991885,104.77,0.00
3992573,104.06,0.00
3993239,103.54,0.00
3993922,102.92,0.00
3994605,102.39,0.00
3995283,101.95,0.00
3995971,101.51,0.00
3996665,100.99,0.00
3997349,100.63,0.00
3998038,100.28,0.00
3998726,99.76,0.00
3999408,99.23,0.00
4000101,98.79,0.00
4000772,98.35,0.00
4001461,97.82,0.00
4002149,97.29,0.00
4002832,96.77,0.00
4003520,96.33,0.00
4004200,95.98,0.00
4004877,95.62,0.00
4005560,95.36,0.00
4006247,95.19,0.00
4006934,95.01,0.00
4007610,94.92,0.00
4008292,94.83,0.00
4008975,94.75,0.00
4009661,94.57,0.00
4010349,94.39,0.00
4011035,94.31,0.00
4011721,94.22,0.00
4012397,94.04,0.00
4013094,94.04,0.00
4013767,94.04,0.00
4014445,94.22,0.00
4015129,94.48,0.00
4015799,94.75,0.00
4016483,95.10,0.00
4017160,95.62,0.00
4017838,96.33,0.00
4018520,96.86,0.00
4019202,97.47,0.00
4019880,98.09,0.00
4020562,98.70,0.00
4021238,99.40,0.00
4021920,99.93,0.00
4022598,100.63,0.00
4023283,101.51,0.00
4023974,102.57,0.00
4024663,103.45,0.00
4025346,104.68,0.00
4026030,106.00,0.00
4026712,107.23,0.00
4027390,108.63,0.00
4028079,110.13,0.00
4028756,111.36,0.00
4029436,112.76,0.00
4030130,113.99,0.00
4030806,115.05,0.00
4031489,116.37,0.00
4032172,117.51,0.00
4032842,118.56,0.00
4033534,119.79,0.00
4034222,121.20,0.00
4034899,122.34,0.00
4035587,123.66,0.00
4036258,125.07,0.00
4036935,126.21,0.00
4037615,127.53,0.00
4038295,128.67,0.00
4038983,129.55,0.00
4039678,130.34,0.00
4040366,131.04,0.00
4041051,131.48,0.00
4041735,131.92,0.00
4042413,132.36,0.00
4043111,132.80,0.00
4043787,133.07,0.00
4044470,133.59,0.00
4045160,134.03,0.00
4045838,134.38,0.00
4046515,134.91,0.00
4047204,135.26,0.00
4047886,135.53,0.00
4048576,135.79,0.00
4049250,135.88,0.00
4049927,135.97,0.00
4050610,135.79,0.00
4051288,135.62,0.00
4051974,135.44,0.00
4052658,135.18,0.00
4053350,134.91,0.00
4054044,134.74,0.00
4054732,134.47,0.00
4055410,134.30,0.00
4056103,134.03,0.00
4056780,133.86,0.00
4057463,133.59,0.00
4058153,133.24,0.00
4058831,132.80,0.00
4059507,132.36,0.00
4060190,131.92,0.00
4060873,131.22,0.00
4061562,130.52,0.00
4062242,129.99,0.00
4062925,129.37,0.00
4063608,128.76,0.00
4064286,128.23,0.00
4064974,127.71,0.00
4065669,127.27,0.00
4066357,126.74,0.00
4067046,126.30,0.00
4067738,125.77,0.00
4068421,125.24,0.00
4069108,124.54,0.00
4069785,123.93,0.00
4070474,123.22,0.00
4071161,122.43,0.00
4071840,121.73,0.00
4072516,120.94,0.00
4073201,120.23,0.00
4073884,119.62,0.00
4074567,118.92,0.00
4075244,118.39,0.00
4075921,117.86,0.00
4076605,117.33,0.00
4077283,116.81,0.00
4077970,116.28,0.00
4078662,115.66,0.00
4079350,115.05,0.00
4080038,114.35,0.00
4080721,113.64,0.00
4081410,112.94,0.00
4082104,112.24,0.00
4082781,111.53,0.00
4083465,110.83,0.00
4084159,110.21,0.00
4084831,109.78,0.00
4085514,109.07,0.00
4086196,108.54,0.00
4086879,108.11,0.00
4087562,107.58,0.00
4088239,107.14,0.00
4088921,106.52,0.00
4089610,105.91,0.00
4090288,105.21,0.00
4090976,104.59,0.00
4091665,103.89,0.00
4092353,103.18,0.00
4093048,102.66,0.00
4093731,101.95,0.00
4094413,101.43,0.00
4095107,100.90,0.00
4095778,100.46,0.00
4096468,100.02,0.00
4097155,99.58,0.00
4097824,99.32,0.00
4098501,98.88,0.00
4099178,98.44,0.00
4099855,97.91,0.00
4100535,97.47,0.00
4101223,97.03,0.00
4101899,96.50,0.00
4102586,95.98,0.00
4103268,95.62,0.00
4103950,95.27,0.00
4104638,94.92,0.00
4105320,94.66,0.00
4105997,94.48,0.00
4106680,94.39,0.00
4107362,94.22,0.00
4108051,94.22,0.00
4108731,94.13,0.00
4109413,94.04,0.00
4110106,93.87,0.00
4110776,93.87,0.00
4111460,93.78,0.00
4112142,93.69,0.00
4112826,93.69,0.00
4113502,93.69,0.00
4114184,93.96,0.00
4114861,94.22,0.00
4115548,94.57,0.00
4116230,95.01,0.00
4116913,95.62,0.00
4117603,96.24,0.00
4118288,96.94,0.00
4118976,97.65,0.00
4119668,98.35,0.00
4120354,98.96,0.00
4121041,99.76,0.00
4121728,100.37,0.00
4122406,101.07,0.00
